Filename,C:/Users/Nox.workstation/Desktop/Analysis/Xana/Data12\190725_Sens30_unamp_1.avi
Frames per second,30.0,Seconds per frame,0.03333333333333333,Fly box size,100x100 pixels,Arena center,"(0, 0)"
Arena diameter pixels,1197,Arena diameter in millimeters,30,Arena top left,"(1, 1)"
,,pixels,pixels,pixeis sum,pixeis sum,pixels/frame,pixels/frame,pixeis avg,pixels/frame,pixels/frame,degrees,degrees,degrees,pixels,,millimeters,millimeters,millimeters/frame,millimeters/frame,millimeters/frame,millimeters/frame,millimeters,pixels,pixels
frame,seconds,x,y,motion,motion acceleration,velocity,acceleration,LED,velocity vector x,velocity vector y,velocity angle,angular velocity,angle to the arena center,distance to the arena center,,x,y,velocity,acceleration,velocity vector x,velocity vector y,distance to the arena center,x in relation to the arena,y in relation to the arena
108.0,3.6,1018,730,0,-3,0.0,0.0,137,0,0,0.0,0.20192813873291016,35.64,1252.69,,1018.0,730.0,0.0,0.0,0.0,0.0,1252.69,1017,729
109.0,3.6333333333333333,1018,730,3,3,0.0,0.0,137,0,0,0.0,0.5228242874145508,35.64,1252.69,,1018.0,730.0,0.0,0.0,0.0,0.0,1252.69,1017,729
110.0,3.6666666666666665,1018,730,6,3,0.0,0.0,137,0,0,0.0,0.2780313491821289,35.64,1252.69,,1018.0,730.0,0.0,0.0,0.0,0.0,1252.69,1017,729
111.0,3.6999999999999997,1018,730,0,-6,0.0,0.0,138,0,0,0.0,0.7410650253295898,35.64,1252.69,,1018.0,730.0,0.0,0.0,0.0,0.0,1252.69,1017,729
112.0,3.7333333333333334,1018,730,0,0,0.0,0.0,137,0,0,0.0,0.3737974166870117,35.64,1252.69,,1018.0,730.0,0.0,0.0,0.0,0.0,1252.69,1017,729
113.0,3.7666666666666666,1018,730,3,3,0.0,0.0,137,0,0,0.0,0.30426979064941406,35.64,1252.69,,1018.0,730.0,0.0,0.0,0.0,0.0,1252.69,1017,729
114.0,3.8,1018,730,0,-3,0.0,0.0,138,0,0,0.0,0.17117023468017578,35.64,1252.69,,1018.0,730.0,0.0,0.0,0.0,0.0,1252.69,1017,729
115.0,3.8333333333333335,1018,730,3,3,0.0,0.0,137,0,0,0.0,0.5604562759399414,35.64,1252.69,,1018.0,730.0,0.0,0.0,0.0,0.0,1252.69,1017,729
116.0,3.8666666666666667,1018,730,0,-3,0.0,0.0,138,0,0,0.0,0.5945644378662109,35.64,1252.69,,1018.0,730.0,0.0,0.0,0.0,0.0,1252.69,1017,729
117.0,3.9,1018,730,0,0,0.0,0.0,137,0,0,0.0,0.0949869155883789,35.64,1252.69,,1018.0,730.0,0.0,0.0,0.0,0.0,1252.69,1017,729
118.0,3.933333333333333,1018,730,0,0,0.0,0.0,137,0,0,0.0,0.1919698715209961,35.64,1252.69,,1018.0,730.0,0.0,0.0,0.0,0.0,1252.69,1017,729
119.0,3.966666666666667,1018,730,0,0,0.0,0.0,137,0,0,0.0,0.3233451843261719,35.64,1252.69,,1018.0,730.0,0.0,0.0,0.0,0.0,1252.69,1017,729
120.0,4.0,1018,730,0,0,0.0,0.0,138,0,0,0.0,0.39461421966552734,35.64,1252.69,,1018.0,730.0,0.0,0.0,0.0,0.0,1252.69,1017,729
121.0,4.033333333333333,1018,730,0,0,0.0,0.0,137,0,0,0.0,0.22894001007080078,35.64,1252.69,,1018.0,730.0,0.0,0.0,0.0,0.0,1252.69,1017,729
122.0,4.066666666666666,1018,730,3,3,0.0,0.0,137,0,0,0.0,0.5333681106567383,35.64,1252.69,,1018.0,730.0,0.0,0.0,0.0,0.0,1252.69,1017,729
123.0,4.1,1018,730,0,-3,0.0,0.0,137,0,0,0.0,0.19724369049072266,35.64,1252.69,,1018.0,730.0,0.0,0.0,0.0,0.0,1252.69,1017,729
124.0,4.133333333333333,1018,730,0,0,0.0,0.0,137,0,0,0.0,0.08646965026855469,35.64,1252.69,,1018.0,730.0,0.0,0.0,0.0,0.0,1252.69,1017,729
125.0,4.166666666666667,1018,730,0,0,0.0,0.0,138,0,0,0.0,0.4826679229736328,35.64,1252.69,,1018.0,730.0,0.0,0.0,0.0,0.0,1252.69,1017,729
126.0,4.2,1018,730,3,3,0.0,0.0,137,0,0,0.0,0.057967185974121094,35.64,1252.69,,1018.0,730.0,0.0,0.0,0.0,0.0,1252.69,1017,729
127.0,4.233333333333333,1018,730,0,-3,0.0,0.0,137,0,0,0.0,0.10925579071044922,35.64,1252.69,,1018.0,730.0,0.0,0.0,0.0,0.0,1252.69,1017,729
128.0,4.266666666666667,1018,730,0,0,0.0,0.0,138,0,0,0.0,0.018098831176757812,35.64,1252.69,,1018.0,730.0,0.0,0.0,0.0,0.0,1252.69,1017,729
129.0,4.3,1018,730,3,3,0.0,0.0,137,0,0,0.0,0.01840972900390625,35.64,1252.69,,1018.0,730.0,0.0,0.0,0.0,0.0,1252.69,1017,729
130.0,4.333333333333333,1018,730,3,0,0.0,0.0,137,0,0,0.0,0.19210147857666016,35.64,1252.69,,1018.0,730.0,0.0,0.0,0.0,0.0,1252.69,1017,729
131.0,4.366666666666666,1018,730,0,-3,0.0,0.0,137,0,0,0.0,0.004408836364746094,35.64,1252.69,,1018.0,730.0,0.0,0.0,0.0,0.0,1252.69,1017,729
132.0,4.4,1018,730,3,3,0.0,0.0,137,0,0,0.0,0.07968330383300781,35.64,1252.69,,1018.0,730.0,0.0,0.0,0.0,0.0,1252.69,1017,729
133.0,4.433333333333334,1018,730,12,9,0.0,0.0,145,0,0,0.0,0.14243221282958984,35.64,1252.69,,1018.0,730.0,0.0,0.0,0.0,0.0,1252.69,1017,729
134.0,4.466666666666667,1018,730,0,-12,0.0,0.0,145,0,0,0.0,0.45044422149658203,35.64,1252.69,,1018.0,730.0,0.0,0.0,0.0,0.0,1252.69,1017,729
135.0,4.5,1018,730,33,33,0.0,0.0,145,0,0,0.0,0.23931312561035156,35.64,1252.69,,1018.0,730.0,0.0,0.0,0.0,0.0,1252.69,1017,729
136.0,4.533333333333333,1019,729,342,309,1.4142135623730951,1.4142135623730951,137,1,-1,45.0,0.41954612731933594,35.58,1252.92,,1019.0,729.0,1.4142135623730951,1.4142135623730951,1.0,-1.0,1252.92,1018,728
137.0,4.566666666666666,1019,729,654,312,0.0,-1.4142135623730951,137,0,0,0.0,1.7960290908813477,35.58,1252.92,,1019.0,729.0,0.0,-1.4142135623730951,0.0,0.0,1252.92,1018,728
138.0,4.6,1019,729,1617,963,0.0,0.0,137,0,0,0.0,1.6182003021240234,35.58,1252.92,,1019.0,729.0,0.0,0.0,0.0,0.0,1252.92,1018,728
139.0,4.633333333333333,1019,730,2616,999,1.0,1.0,137,0,1,270.0,6.0410096645355225,35.62,1253.5,,1019.0,730.0,1.0,1.0,0.0,1.0,1253.5,1018,729
140.0,4.666666666666667,1021,732,3057,441,2.8284271247461903,1.8284271247461903,137,2,2,315.0,6.840169191360474,35.64,1256.29,,1021.0,732.0,2.8284271247461903,1.8284271247461903,2.0,2.0,1256.29,1020,731
141.0,4.7,1021,734,3045,-12,2.0,-0.82842712474619029,137,0,2,270.0,3.7762298583984375,35.71,1257.46,,1021.0,734.0,2.0,-0.82842712474619029,0.0,2.0,1257.46,1020,733
142.0,4.733333333333333,1023,738,3396,351,4.4721359549995796,2.4721359549995796,137,2,4,296.565051177078,1.7214508056640625,35.81,1261.42,,1023.0,738.0,4.4721359549995796,2.4721359549995796,2.0,4.0,1261.42,1022,737
143.0,4.766666666666667,1025,741,3516,120,3.6055512754639891,-0.86658467953559049,137,2,3,303.6900675259798,1.896942138671875,35.86,1264.79,,1025.0,741.0,3.6055512754639891,-0.86658467953559049,2.0,3.0,1264.79,1024,740
144.0,4.8,1026,746,4251,735,5.0990195135927845,1.4934682381287954,137,1,5,281.3099324740202,0.33428955078125,36.02,1268.54,,1026.0,746.0,5.0990195135927845,1.4934682381287954,1.0,5.0,1268.54,1025,745
145.0,4.833333333333333,1027,751,3705,-546,5.0990195135927845,0.0,137,1,5,281.3099324740202,1.3951568603515625,36.18,1272.29,,1027.0,751.0,5.0990195135927845,0.0,1.0,5.0,1272.29,1026,750
146.0,4.866666666666666,1027,756,3708,3,5.0,-0.099019513592784492,137,0,5,270.0,0.603240966796875,36.36,1275.25,,1027.0,756.0,5.0,-0.099019513592784492,0.0,5.0,1275.25,1026,755
147.0,4.9,1028,760,3444,-264,4.1231056256176606,-0.87689437438233941,138,1,4,284.03624346792645,0.380096435546875,36.48,1278.43,,1028.0,760.0,4.1231056256176606,-0.87689437438233941,1.0,4.0,1278.43,1027,759
148.0,4.933333333333334,1028,764,2997,-447,4.0,-0.12310562561766059,137,0,4,270.0,1.241058349609375,36.62,1280.81,,1028.0,764.0,4.0,-0.12310562561766059,0.0,4.0,1280.81,1027,763
149.0,4.966666666666667,1029,769,3561,564,5.0990195135927845,1.0990195135927845,137,1,5,281.3099324740202,0.5423126220703125,36.77,1284.6,,1029.0,769.0,5.0990195135927845,1.0990195135927845,1.0,5.0,1284.6,1028,768
150.0,5.0,1029,771,2238,-1323,2.0,-3.0990195135927845,137,0,2,270.0,1.021148681640625,36.84,1285.8,,1029.0,771.0,2.0,-3.0990195135927845,0.0,2.0,1285.8,1028,770
151.0,5.033333333333333,1028,769,3243,1005,2.2360679774997898,0.23606797749978981,137,-1,-2,116.56505117707799,0.6371307373046875,36.8,1283.8,,1028.0,769.0,2.2360679774997898,0.23606797749978981,-1.0,-2.0,1283.8,1027,768
152.0,5.066666666666666,1026,765,2979,-264,4.4721359549995796,2.2360679774997898,137,-2,-4,116.56505117707799,0.2275390625,36.71,1279.81,,1026.0,765.0,4.4721359549995796,2.2360679774997898,-2.0,-4.0,1279.81,1025,764
153.0,5.1,1024,761,3630,651,4.4721359549995796,0.0,137,-2,-4,116.56505117707799,0.971649169921875,36.62,1275.81,,1024.0,761.0,4.4721359549995796,0.0,-2.0,-4.0,1275.81,1023,760
154.0,5.133333333333333,1024,756,3123,-507,5.0,0.52786404500042039,137,0,-5,90.0,0.66455078125,36.44,1272.84,,1024.0,756.0,5.0,0.52786404500042039,0.0,-5.0,1272.84,1023,755
155.0,5.166666666666667,1025,756,1377,-1746,1.0,-4.0,138,1,0,0.0,0.83013916015625,36.41,1273.64,,1025.0,756.0,1.0,-4.0,1.0,0.0,1273.64,1024,755
156.0,5.2,1025,755,1092,-285,1.0,0.0,138,0,-1,90.0,1.5908203125,36.37,1273.05,,1025.0,755.0,1.0,0.0,0.0,-1.0,1273.05,1024,754
157.0,5.233333333333333,1025,754,1995,903,1.0,0.0,137,0,-1,90.0,3.430877685546875,36.34,1272.45,,1025.0,754.0,1.0,0.0,0.0,-1.0,1272.45,1024,753
158.0,5.266666666666667,1025,753,2511,516,1.0,0.0,138,0,-1,90.0,4.1475372314453125,36.3,1271.86,,1025.0,753.0,1.0,0.0,0.0,-1.0,1271.86,1024,752
159.0,5.3,1025,750,2859,348,3.0,2.0,138,0,-3,90.0,2.7480926513671875,36.19,1270.09,,1025.0,750.0,3.0,2.0,0.0,-3.0,1270.09,1024,749
160.0,5.333333333333333,1026,748,2925,66,2.2360679774997898,-0.76393202250021019,137,1,-2,63.43494882292201,5.1794891357421875,36.09,1269.72,,1026.0,748.0,2.2360679774997898,-0.76393202250021019,1.0,-2.0,1269.72,1025,747
161.0,5.366666666666666,1024,747,3759,834,2.2360679774997898,0.0,138,-2,-1,153.434948822922,6.364018440246582,36.11,1267.51,,1024.0,747.0,2.2360679774997898,0.0,-2.0,-1.0,1267.51,1023,746
162.0,5.4,1023,745,4440,681,2.2360679774997898,0.0,137,-1,-2,116.56505117707799,11.609320640563965,36.06,1265.53,,1023.0,745.0,2.2360679774997898,0.0,-1.0,-2.0,1265.53,1022,744
163.0,5.433333333333334,1020,746,3885,-555,3.1622776601683795,0.92620968266858972,137,-3,1,198.434948822922,8.802488327026367,36.18,1263.69,,1020.0,746.0,3.1622776601683795,0.92620968266858972,-3.0,1.0,1263.69,1019,745
164.0,5.466666666666667,1018,745,4242,357,2.2360679774997898,-0.92620968266858972,137,-2,-1,153.434948822922,1.1947059631347656,36.2,1261.49,,1018.0,745.0,2.2360679774997898,-0.92620968266858972,-2.0,-1.0,1261.49,1017,744
165.0,5.5,1017,747,2502,-1740,2.2360679774997898,0.0,138,-1,2,243.434948822922,0.155303955078125,36.3,1261.86,,1017.0,747.0,2.2360679774997898,0.0,-1.0,2.0,1261.86,1016,746
166.0,5.533333333333333,1016,748,2406,-96,1.4142135623730951,-0.82185441512669466,137,-1,1,225.0,1.8476829528808594,36.36,1261.65,,1016.0,748.0,1.4142135623730951,-0.82185441512669466,-1.0,1.0,1261.65,1015,747
167.0,5.566666666666666,1013,748,3468,1062,3.0,1.5857864376269049,137,-3,0,180.0,2.6889286041259766,36.44,1259.24,,1013.0,748.0,3.0,1.5857864376269049,-3.0,0.0,1259.24,1012,747
168.0,5.6,1013,746,2925,-543,2.0,-1.0,137,0,-2,90.0,7.881282806396484,36.37,1258.05,,1013.0,746.0,2.0,-1.0,0.0,-2.0,1258.05,1012,745
169.0,5.633333333333333,1015,744,2337,-588,2.8284271247461903,0.82842712474619029,137,2,-2,45.0,0.2858543395996094,36.24,1258.48,,1015.0,744.0,2.8284271247461903,0.82842712474619029,2.0,-2.0,1258.48,1014,743
170.0,5.666666666666667,1016,743,789,-1548,1.4142135623730951,-1.4142135623730951,137,1,-1,45.0,0.030475616455078125,36.18,1258.69,,1016.0,743.0,1.4142135623730951,-1.4142135623730951,1.0,-1.0,1258.69,1015,742
171.0,5.7,1017,741,3285,2496,2.2360679774997898,0.82185441512669466,137,1,-2,63.43494882292201,6.575416564941406,36.08,1258.32,,1017.0,741.0,2.2360679774997898,0.82185441512669466,1.0,-2.0,1258.32,1016,740
172.0,5.733333333333333,1017,740,1623,-1662,1.0,-1.2360679774997898,137,0,-1,90.0,0.7592010498046875,36.04,1257.73,,1017.0,740.0,1.0,-1.2360679774997898,0.0,-1.0,1257.73,1016,739
173.0,5.766666666666667,1014,741,2115,492,3.1622776601683795,2.1622776601683795,137,-3,1,198.434948822922,2.8320465087890625,36.16,1255.9,,1014.0,741.0,3.1622776601683795,2.1622776601683795,-3.0,1.0,1255.9,1013,740
174.0,5.8,1012,742,3519,1404,2.2360679774997898,-0.92620968266858972,137,-2,1,206.565051177078,2.3057937622070312,36.25,1254.87,,1012.0,742.0,2.2360679774997898,-0.92620968266858972,-2.0,1.0,1254.87,1011,741
175.0,5.833333333333333,1010,744,3450,-69,2.8284271247461903,0.59235914724640049,137,-2,2,225.0,0.26778411865234375,36.38,1254.45,,1010.0,744.0,2.8284271247461903,0.59235914724640049,-2.0,2.0,1254.45,1009,743
176.0,5.866666666666666,1008,746,2526,-924,2.8284271247461903,0.0,137,-2,2,225.0,3.2884521484375,36.5,1254.03,,1008.0,746.0,2.8284271247461903,0.0,-2.0,2.0,1254.03,1007,745
177.0,5.9,1006,747,2769,243,2.2360679774997898,-0.59235914724640049,137,-2,1,206.565051177078,0.046688079833984375,36.6,1253.01,,1006.0,747.0,2.2360679774997898,-0.59235914724640049,-2.0,1.0,1253.01,1005,746
178.0,5.933333333333334,1004,748,2424,-345,2.2360679774997898,0.0,137,-2,1,206.565051177078,0.9467277526855469,36.69,1252.01,,1004.0,748.0,2.2360679774997898,0.0,-2.0,1.0,1252.01,1003,747
179.0,5.966666666666667,1004,747,1830,-594,1.0,-1.2360679774997898,137,0,-1,90.0,2.3281402587890625,36.65,1251.41,,1004.0,747.0,1.0,-1.2360679774997898,0.0,-1.0,1251.41,1003,746
180.0,6.0,1004,745,2757,927,2.0,1.0,137,0,-2,90.0,3.1436386108398438,36.58,1250.22,,1004.0,745.0,2.0,1.0,0.0,-2.0,1250.22,1003,744
181.0,6.033333333333333,1005,743,3060,303,2.2360679774997898,0.23606797749978981,137,1,-2,63.43494882292201,4.036479949951172,36.48,1249.83,,1005.0,743.0,2.2360679774997898,0.23606797749978981,1.0,-2.0,1249.83,1004,742
182.0,6.066666666666666,1006,743,1260,-1800,1.0,-1.2360679774997898,137,1,0,0.0,0.073516845703125,36.45,1250.63,,1006.0,743.0,1.0,-1.2360679774997898,1.0,0.0,1250.63,1005,742
183.0,6.1,1006,743,810,-450,0.0,-1.0,137,0,0,0.0,1.1093940734863281,36.45,1250.63,,1006.0,743.0,0.0,-1.0,0.0,0.0,1250.63,1005,742
184.0,6.133333333333333,1006,743,1710,900,0.0,0.0,137,0,0,0.0,3.7637863159179688,36.45,1250.63,,1006.0,743.0,0.0,0.0,0.0,0.0,1250.63,1005,742
185.0,6.166666666666667,1006,742,2055,345,1.0,1.0,137,0,-1,90.0,1.33380126953125,36.41,1250.04,,1006.0,742.0,1.0,1.0,0.0,-1.0,1250.04,1005,741
186.0,6.2,1008,740,3075,1020,2.8284271247461903,1.8284271247461903,137,2,-2,45.0,5.712921142578125,36.28,1250.47,,1008.0,740.0,2.8284271247461903,1.8284271247461903,2.0,-2.0,1250.47,1007,739
187.0,6.233333333333333,1011,738,2433,-642,3.6055512754639891,0.77712415071779883,137,3,-2,33.690067525979785,2.0822677612304688,36.13,1251.7,,1011.0,738.0,3.6055512754639891,0.77712415071779883,3.0,-2.0,1251.7,1010,737
188.0,6.266666666666667,1011,738,1038,-1395,0.0,-3.6055512754639891,137,0,0,0.0,1.7257461547851562,36.13,1251.7,,1011.0,738.0,0.0,-3.6055512754639891,0.0,0.0,1251.7,1010,737
189.0,6.3,1012,738,1623,585,1.0,1.0,137,1,0,0.0,3.9769363403320312,36.1,1252.51,,1012.0,738.0,1.0,1.0,1.0,0.0,1252.51,1011,737
190.0,6.333333333333333,1013,736,1758,135,2.2360679774997898,1.2360679774997898,137,1,-2,63.43494882292201,1.4017333984375,36.0,1252.14,,1013.0,736.0,2.2360679774997898,1.2360679774997898,1.0,-2.0,1252.14,1012,735
191.0,6.366666666666666,1014,736,1692,-66,1.0,-1.2360679774997898,137,1,0,0.0,5.813507080078125,35.97,1252.95,,1014.0,736.0,1.0,-1.2360679774997898,1.0,0.0,1252.95,1013,735
192.0,6.4,1012,739,3936,2244,3.6055512754639891,2.6055512754639891,137,-2,3,236.30993247402026,4.617164611816406,36.14,1253.1,,1012.0,739.0,3.6055512754639891,2.6055512754639891,-2.0,3.0,1253.1,1011,738
193.0,6.433333333333334,1011,740,3003,-933,1.4142135623730951,-2.1913377130908938,137,-1,1,225.0,5.198238372802734,36.2,1252.89,,1011.0,740.0,1.4142135623730951,-2.1913377130908938,-1.0,1.0,1252.89,1010,739
194.0,6.466666666666667,1008,743,3603,600,4.2426406871192848,2.8284271247461898,137,-3,3,225.0,1.0964469909667969,36.39,1252.24,,1008.0,743.0,4.2426406871192848,2.8284271247461898,-3.0,3.0,1252.24,1007,742
195.0,6.5,1004,746,4359,756,5.0,0.75735931288071523,137,-4,3,216.86989764584402,3.573394775390625,36.61,1250.81,,1004.0,746.0,5.0,0.75735931288071523,-4.0,3.0,1250.81,1003,745
196.0,6.533333333333333,999,750,4407,48,6.4031242374328485,1.4031242374328485,137,-5,4,218.65980825409008,3.7446556091308594,36.9,1249.2,,999.0,750.0,6.4031242374328485,1.4031242374328485,-5.0,4.0,1249.2,998,749
197.0,6.566666666666666,994,753,4767,360,5.8309518948453007,-0.57217234258754779,138,-5,3,210.96375653207352,3.75372314453125,37.15,1247.01,,994.0,753.0,5.8309518948453007,-0.57217234258754779,-5.0,3.0,1247.01,993,752
198.0,6.6,990,756,3552,-1215,5.0,-0.83095189484530074,137,-4,3,216.86989764584402,1.1729850769042969,37.37,1245.65,,990.0,756.0,5.0,-0.83095189484530074,-4.0,3.0,1245.65,989,755
199.0,6.633333333333333,987,758,3582,30,3.6055512754639891,-1.3944487245360109,137,-3,2,213.69006752597977,2.036663055419922,37.52,1244.48,,987.0,758.0,3.6055512754639891,-1.3944487245360109,-3.0,2.0,1244.48,986,757
200.0,6.666666666666667,983,760,3612,30,4.4721359549995796,0.86658467953559049,137,-4,2,206.565051177078,0.8885002136230469,37.71,1242.53,,983.0,760.0,4.4721359549995796,0.86658467953559049,-4.0,2.0,1242.53,982,759
201.0,6.7,979,762,4221,609,4.4721359549995796,0.0,138,-4,2,206.565051177078,0.27918243408203125,37.9,1240.6,,979.0,762.0,4.4721359549995796,0.0,-4.0,2.0,1240.6,978,761
202.0,6.733333333333333,975,766,4713,492,5.6568542494923806,1.184718294492801,137,-4,4,225.0,1.5889511108398438,38.15,1239.91,,975.0,766.0,5.6568542494923806,1.184718294492801,-4.0,4.0,1239.91,974,765
203.0,6.766666666666667,970,768,4740,27,5.3851648071345037,-0.27168944235787684,138,-5,2,201.80140948635182,0.6961555480957031,38.37,1237.22,,970.0,768.0,5.3851648071345037,-0.27168944235787684,-5.0,2.0,1237.22,969,767
204.0,6.8,965,772,3909,-831,6.4031242374328485,1.0179594302983448,138,-5,4,218.65980825409008,1.5804557800292969,38.66,1235.8,,965.0,772.0,6.4031242374328485,1.0179594302983448,-5.0,4.0,1235.8,964,771
205.0,6.833333333333333,959,776,5028,1119,7.2111025509279782,0.80797831349512972,137,-6,4,213.69006752597977,1.2511177062988281,38.98,1233.64,,959.0,776.0,7.2111025509279782,0.80797831349512972,-6.0,4.0,1233.64,958,775
206.0,6.866666666666666,955,782,5322,294,7.2111025509279782,0.0,137,-4,6,236.30993247402026,1.2266006469726562,39.31,1234.32,,955.0,782.0,7.2111025509279782,0.0,-4.0,6.0,1234.32,954,781
207.0,6.8999999999999995,950,787,4782,-540,7.0710678118654755,-0.14003473906250274,138,-5,5,225.0,1.3282012939453125,39.64,1233.64,,950.0,787.0,7.0710678118654755,-0.14003473906250274,-5.0,5.0,1233.64,949,786
208.0,6.933333333333334,943,793,5361,579,9.2195444572928871,2.1484766454274116,137,-7,6,220.60129464500446,3.4976119995117188,40.06,1232.11,,943.0,793.0,9.2195444572928871,2.1484766454274116,-7.0,6.0,1232.11,942,792
209.0,6.966666666666667,937,798,5406,45,7.810249675906654,-1.4092947813862331,138,-6,5,219.80557109226518,0.6473655700683594,40.42,1230.76,,937.0,798.0,7.810249675906654,-1.4092947813862331,-6.0,5.0,1230.76,936,797
210.0,7.0,931,805,5910,504,9.2195444572928871,1.4092947813862331,138,-6,7,229.3987053549955,3.9685935974121094,40.85,1230.77,,931.0,805.0,9.2195444572928871,1.4092947813862331,-6.0,7.0,1230.77,930,804
211.0,7.033333333333333,925,814,6048,138,10.816653826391969,1.5971093690990816,137,-6,9,236.30993247402026,0.01804351806640625,41.35,1232.16,,925.0,814.0,10.816653826391969,1.5971093690990816,-6.0,9.0,1232.16,924,813
212.0,7.066666666666666,919,820,5982,-66,8.4852813742385695,-2.3313724521533992,137,-6,6,225.0,0.9675216674804688,41.74,1231.65,,919.0,820.0,8.4852813742385695,-2.3313724521533992,-6.0,6.0,1231.65,918,819
213.0,7.1,913,825,5007,-975,7.810249675906654,-0.67503169833191556,137,-6,5,219.80557109226518,1.372589111328125,42.1,1230.53,,913.0,825.0,7.810249675906654,-0.67503169833191556,-6.0,5.0,1230.53,912,824
214.0,7.133333333333333,908,833,5661,654,9.4339811320566032,1.6237314561499492,137,-5,8,237.9946167919165,1.0075149536132812,42.53,1232.21,,908.0,833.0,9.4339811320566032,1.6237314561499492,-5.0,8.0,1232.21,907,832
215.0,7.166666666666667,901,841,6057,396,10.63014581273465,1.1961646806780468,137,-7,8,228.81407483429035,1.7588577270507812,43.03,1232.51,,901.0,841.0,10.63014581273465,1.1961646806780468,-7.0,8.0,1232.51,900,840
216.0,7.2,895,849,6090,33,10.0,-0.63014581273464998,138,-6,8,233.13010235415598,0.5951690673828125,43.49,1233.62,,895.0,849.0,10.0,-0.63014581273464998,-6.0,8.0,1233.62,894,848
217.0,7.233333333333333,889,857,6219,129,10.0,0.0,137,-6,8,233.13010235415598,2.396099090576172,43.95,1234.82,,889.0,857.0,10.0,0.0,-6.0,8.0,1234.82,888,856
218.0,7.266666666666667,884,865,5901,-318,9.4339811320566032,-0.56601886794339684,137,-5,8,237.9946167919165,3.499917984008789,44.38,1236.8,,884.0,865.0,9.4339811320566032,-0.56601886794339684,-5.0,8.0,1236.8,883,864
219.0,7.3,879,874,6333,432,10.295630140987001,0.86164900893039764,137,-5,9,240.94539590092285,0.2580718994140625,44.84,1239.56,,879.0,874.0,10.295630140987001,0.86164900893039764,-5.0,9.0,1239.56,878,873
220.0,7.333333333333333,874,881,5427,-906,8.6023252670426267,-1.6933048739443741,137,-5,7,234.46232220802563,0.6632251739501953,45.23,1240.98,,874.0,881.0,8.6023252670426267,-1.6933048739443741,-5.0,7.0,1240.98,873,880
221.0,7.366666666666666,868,890,5862,435,10.816653826391969,2.214328559349342,137,-6,9,236.30993247402026,0.10487556457519531,45.72,1243.19,,868.0,890.0,10.816653826391969,2.214328559349342,-6.0,9.0,1243.19,867,889
222.0,7.3999999999999995,862,898,6387,525,10.0,-0.81665382639196871,137,-6,8,233.13010235415598,0.6612548828125,46.17,1244.77,,862.0,898.0,10.0,-0.81665382639196871,-6.0,8.0,1244.77,861,897
223.0,7.433333333333334,856,906,6330,-57,10.0,0.0,137,-6,8,233.13010235415598,1.8517436981201172,46.63,1246.42,,856.0,906.0,10.0,0.0,-6.0,8.0,1246.42,855,905
224.0,7.466666666666667,850,914,5637,-693,10.0,0.0,137,-6,8,233.13010235415598,2.452577590942383,47.08,1248.16,,850.0,914.0,10.0,0.0,-6.0,8.0,1248.16,849,913
225.0,7.5,845,924,6699,1062,11.180339887498949,1.180339887498949,137,-5,10,243.434948822922,3.103364944458008,47.56,1252.12,,845.0,924.0,11.180339887498949,1.180339887498949,-5.0,10.0,1252.12,844,923
226.0,7.533333333333333,839,937,7449,750,14.317821063276353,3.1374811757774044,137,-6,13,245.22485943116806,2.445667266845703,48.16,1257.73,,839.0,937.0,14.317821063276353,3.1374811757774044,-6.0,13.0,1257.73,838,936
227.0,7.566666666666666,834,946,6294,-1155,10.295630140987001,-4.0221909222893526,137,-5,9,240.94539590092285,0.45290565490722656,48.6,1261.14,,834.0,946.0,10.295630140987001,-4.0221909222893526,-5.0,9.0,1261.14,833,945
228.0,7.6,830,957,6600,306,11.704699910719626,1.4090697697326249,137,-4,11,250.01689347809997,1.933816909790039,49.07,1266.79,,830.0,957.0,11.704699910719626,1.4090697697326249,-4.0,11.0,1266.79,829,956
229.0,7.633333333333333,826,969,7251,651,12.649110640673518,0.94441072995389241,137,-4,12,251.565051177078,1.1715087890625,49.55,1273.28,,826.0,969.0,12.649110640673518,0.94441072995389241,-4.0,12.0,1273.28,825,968
230.0,7.666666666666667,823,978,5967,-1284,9.4868329805051381,-3.16227766016838,137,-3,9,251.565051177078,0.5723419189453125,49.92,1278.21,,823.0,978.0,9.4868329805051381,-3.16227766016838,-3.0,9.0,1278.21,822,977
231.0,7.7,818,987,6306,339,10.295630140987001,0.80879716048186268,137,-5,9,240.94539590092285,1.8810100555419922,50.35,1281.91,,818.0,987.0,10.295630140987001,0.80879716048186268,-5.0,9.0,1281.91,817,986
232.0,7.733333333333333,817,994,5331,-975,7.0710678118654755,-3.2245623291215253,137,-1,7,261.869897645844,2.5462493896484375,50.58,1286.67,,817.0,994.0,7.0710678118654755,-3.2245623291215253,-1.0,7.0,1286.67,816,993
233.0,7.766666666666667,816,997,3030,-2301,3.1622776601683795,-3.908790151697096,137,-1,3,251.565051177078,0.30084896087646484,50.7,1288.36,,816.0,997.0,3.1622776601683795,-3.908790151697096,-1.0,3.0,1288.36,815,996
234.0,7.8,817,995,2340,-690,2.2360679774997898,-0.92620968266858972,137,1,-2,63.43494882292201,0.36644744873046875,50.61,1287.44,,817.0,995.0,2.2360679774997898,-0.92620968266858972,1.0,-2.0,1287.44,816,994
